adc_id,adc_name,drug_status,antibody_name,antigen_id,antigen_name,payload_id,payload_name,payload_identity,payload_target,payload_mechanism,linker_name,cell_line,disease_model,value_nM_min,label_10nM,source_activity_rows,has_conflicting_10nM_labels,source_activity_ids,source_url,cell_antigen_context
DRG0FFJIH,MSLN-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,IGROV-1 cells,Ovarian endometrioid adenocarcinoma,26,0,1,0,ADCC006340,https://adcdb.idrblab.net/data/adc/details/DRG0FFJIH,IGROV-1 cells || Mesothelin (MSLN)
DRG0IEEQN,MSLN-Mal-PEG4-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG4,IGROV-1 cells,Ovarian endometrioid adenocarcinoma,76,0,1,0,ADCC006346,https://adcdb.idrblab.net/data/adc/details/DRG0IEEQN,IGROV-1 cells || Mesothelin (MSLN)
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,NCI-H2110 cells,Lung non-small cell carcinoma,50,0,1,0,ADCC006358,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,NCI-H2110 cells || Mesothelin (MSLN)
DRG0FFJIH,MSLN-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,NCI-H2110 cells,Lung non-small cell carcinoma,34,0,1,0,ADCC006353,https://adcdb.idrblab.net/data/adc/details/DRG0FFJIH,NCI-H2110 cells || Mesothelin (MSLN)
DRG0IEEQN,MSLN-Mal-PEG4-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG4,NCI-H2110 cells,Lung non-small cell carcinoma,32,0,1,0,ADCC006359,https://adcdb.idrblab.net/data/adc/details/DRG0IEEQN,NCI-H2110 cells || Mesothelin (MSLN)
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,SJSA-1 cells,Osteosarcoma,100,0,1,0,ADCC006385,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,SJSA-1 cells || Mesothelin (MSLN)
DRG0FFJIH,MSLN-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,SJSA-1 cells,Osteosarcoma,100,0,1,0,ADCC006380,https://adcdb.idrblab.net/data/adc/details/DRG0FFJIH,SJSA-1 cells || Mesothelin (MSLN)
DRG0IEEQN,MSLN-Mal-PEG4-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG4,SJSA-1 cells,Osteosarcoma,100,0,1,0,ADCC006386,https://adcdb.idrblab.net/data/adc/details/DRG0IEEQN,SJSA-1 cells || Mesothelin (MSLN)
DRG0JDEVM,Cet-DM1,Investigative,Cetuximab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),HCC1954 T-DM1R (T-DM1 resistance) cells,Breast ductal carcinoma,0.85,1,4,0,ADCC002314;ADCC002313;ADCC002315;ADCC002316,https://adcdb.idrblab.net/data/adc/details/DRG0JDEVM,HCC1954 T-DM1R (T-DM1 resistance) cells || Epidermal growth factor receptor (EGFR)
DRG0JDEVM,Cet-DM1,Investigative,Cetuximab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),HCC1954 cells,Breast ductal carcinoma,1.41,1,1,0,ADCC002312,https://adcdb.idrblab.net/data/adc/details/DRG0JDEVM,HCC1954 cells || Epidermal growth factor receptor (EGFR)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0076,Gastric adenocarcinoma,0.2,1,1,0,ADCC008301,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_0076 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0VSAIC,Anti-FGFR2/4 mAb-12422 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12422,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0076,Gastric adenocarcinoma,3,1,1,0,ADCC008300,https://adcdb.idrblab.net/data/adc/details/DRG0VSAIC,CVCL_0076 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0XBANE,Anti-FGFR2/4 mAb-12439 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12439,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0076,Gastric adenocarcinoma,3,1,1,0,ADCC008303,https://adcdb.idrblab.net/data/adc/details/DRG0XBANE,CVCL_0076 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0371,Down syndrome,0.15,1,1,0,ADCC008316,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_0371 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0VSAIC,Anti-FGFR2/4 mAb-12422 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12422,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0371,Down syndrome,3,1,1,0,ADCC008315,https://adcdb.idrblab.net/data/adc/details/DRG0VSAIC,CVCL_0371 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0XBANE,Anti-FGFR2/4 mAb-12439 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12439,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0371,Down syndrome,3,1,1,0,ADCC008318,https://adcdb.idrblab.net/data/adc/details/DRG0XBANE,CVCL_0371 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1408,Breast carcinoma,1,1,1,0,ADCC008352,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_1408 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1581,Cecum adenocarcinoma,0.1,1,1,0,ADCC008353,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_1581 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1612,Gastric carcinoma,30,0,1,0,ADCC008354,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_1612 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0DGZOG,Anti-FGFR2/4 mAb-12425 SMCC-DM1,Investigative,Anti-FGFR2/4 mAb 12425,TAR0ODKQM,Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_3425,Breast carcinoma,0.17,1,1,0,ADCC008351,https://adcdb.idrblab.net/data/adc/details/DRG0DGZOG,CVCL_3425 || Fibroblast growth factor receptor 2 (FGFR2); Fibroblast growth factor receptor 4 (FGFR4)
DRG0GIBEK,Mirvetuximab-SMCC-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),IGROV-1 cells,Ovarian endometrioid adenocarcinoma,20,0,1,0,ADCC000115,https://adcdb.idrblab.net/data/adc/details/DRG0GIBEK,IGROV-1 cells || Folate receptor alpha (FOLR1)
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),IGROV-1 cells,Ovarian endometrioid adenocarcinoma,0.14,1,1,0,ADCC000127,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,IGROV-1 cells || Folate receptor alpha (FOLR1)
DRG0GIBEK,Mirvetuximab-SMCC-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),JEG-3 cells,Gestational choriocarcinoma,7,1,1,0,ADCC000116,https://adcdb.idrblab.net/data/adc/details/DRG0GIBEK,JEG-3 cells || Folate receptor alpha (FOLR1)
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),JEG-3 cells,Gestational choriocarcinoma,0.13,1,1,0,ADCC000128,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,JEG-3 cells || Folate receptor alpha (FOLR1)
DRG0GIBEK,Mirvetuximab-SMCC-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),KB cells,Human papillomavirus-related endocervical adenocarcinoma,0.08,1,2,0,ADCC000114;ADCC000112,https://adcdb.idrblab.net/data/adc/details/DRG0GIBEK,KB cells || Folate receptor alpha (FOLR1)
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),KB cells,Human papillomavirus-related endocervical adenocarcinoma,0.11,1,1,0,ADCC000126,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,KB cells || Folate receptor alpha (FOLR1)
DRG0BIVOI,Anti-KIT 9P3-SMCC-DM1,Investigative,Anti-KIT mAb 9P3,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0104,Essential thrombocythemia,1.8,1,1,0,ADCC008191,https://adcdb.idrblab.net/data/adc/details/DRG0BIVOI,CVCL_0104 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0BIVOI,Anti-KIT 9P3-SMCC-DM1,Investigative,Anti-KIT mAb 9P3,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0217,Acute megakaryoblastic leukemia,0.05,1,1,0,ADCC008184,https://adcdb.idrblab.net/data/adc/details/DRG0BIVOI,CVCL_0217 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0IFKGK,Anti-KIT NEG086-SMCC-DM1,Investigative,Anti-KIT mAb NEG086,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0418,Breast adenocarcinoma,16.92,0,1,0,ADCC008141,https://adcdb.idrblab.net/data/adc/details/DRG0IFKGK,CVCL_0418 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0MOFZM,Anti-KIT NEG087-SMCC-DM1,Investigative,Anti-KIT mAb NEG087,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0418,Breast adenocarcinoma,45.43,0,1,0,ADCC008142,https://adcdb.idrblab.net/data/adc/details/DRG0MOFZM,CVCL_0418 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0PFZZF,Anti-KIT NEG085-SMCC-DM1,Investigative,Anti-KIT mAb NEG085,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0418,Breast adenocarcinoma,46.83,0,1,0,ADCC008140,https://adcdb.idrblab.net/data/adc/details/DRG0PFZZF,CVCL_0418 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0WWBCV,Anti-KIT 20376-SMCC-DM1,Investigative,Anti-KIT mAb 20376,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0418,Breast adenocarcinoma,2.69,1,1,0,ADCC008143,https://adcdb.idrblab.net/data/adc/details/DRG0WWBCV,CVCL_0418 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0XOIAM,Anti-KIT NEG024-SMCC-DM1,Investigative,Anti-KIT mAb NEG024,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0418,Breast adenocarcinoma,22.77,0,1,0,ADCC008139,https://adcdb.idrblab.net/data/adc/details/DRG0XOIAM,CVCL_0418 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0BIVOI,Anti-KIT 9P3-SMCC-DM1,Investigative,Anti-KIT mAb 9P3,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,4,1,1,0,ADCC008186,https://adcdb.idrblab.net/data/adc/details/DRG0BIVOI,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0IFKGK,Anti-KIT NEG086-SMCC-DM1,Investigative,Anti-KIT mAb NEG086,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,4.22,1,1,0,ADCC008136,https://adcdb.idrblab.net/data/adc/details/DRG0IFKGK,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0MOFZM,Anti-KIT NEG087-SMCC-DM1,Investigative,Anti-KIT mAb NEG087,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,6.07,1,1,0,ADCC008137,https://adcdb.idrblab.net/data/adc/details/DRG0MOFZM,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0PFZZF,Anti-KIT NEG085-SMCC-DM1,Investigative,Anti-KIT mAb NEG085,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,4.82,1,1,0,ADCC008135,https://adcdb.idrblab.net/data/adc/details/DRG0PFZZF,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0WWBCV,Anti-KIT 20376-SMCC-DM1,Investigative,Anti-KIT mAb 20376,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,1.33,1,1,0,ADCC008138,https://adcdb.idrblab.net/data/adc/details/DRG0WWBCV,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0XOIAM,Anti-KIT NEG024-SMCC-DM1,Investigative,Anti-KIT mAb NEG024,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0589,Myeloid leukemia with maturation,8.49,1,1,0,ADCC008134,https://adcdb.idrblab.net/data/adc/details/DRG0XOIAM,CVCL_0589 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0BIVOI,Anti-KIT 9P3-SMCC-DM1,Investigative,Anti-KIT mAb 9P3,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,1.29,1,1,0,ADCC008187,https://adcdb.idrblab.net/data/adc/details/DRG0BIVOI,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0IFKGK,Anti-KIT NEG086-SMCC-DM1,Investigative,Anti-KIT mAb NEG086,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,0.52,1,1,0,ADCC008131,https://adcdb.idrblab.net/data/adc/details/DRG0IFKGK,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0MOFZM,Anti-KIT NEG087-SMCC-DM1,Investigative,Anti-KIT mAb NEG087,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,3.24,1,1,0,ADCC008132,https://adcdb.idrblab.net/data/adc/details/DRG0MOFZM,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0PFZZF,Anti-KIT NEG085-SMCC-DM1,Investigative,Anti-KIT mAb NEG085,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,0.64,1,1,0,ADCC008130,https://adcdb.idrblab.net/data/adc/details/DRG0PFZZF,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0WWBCV,Anti-KIT 20376-SMCC-DM1,Investigative,Anti-KIT mAb 20376,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,1.51,1,1,0,ADCC008133,https://adcdb.idrblab.net/data/adc/details/DRG0WWBCV,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0XOIAM,Anti-KIT NEG024-SMCC-DM1,Investigative,Anti-KIT mAb NEG024,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_0614,Acute myeloid leukemia,5.26,1,1,0,ADCC008129,https://adcdb.idrblab.net/data/adc/details/DRG0XOIAM,CVCL_0614 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0BIVOI,Anti-KIT 9P3-SMCC-DM1,Investigative,Anti-KIT mAb 9P3,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1453,Lung small cell carcinoma,4.3,1,1,0,ADCC008196,https://adcdb.idrblab.net/data/adc/details/DRG0BIVOI,CVCL_1453 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0IFKGK,Anti-KIT NEG086-SMCC-DM1,Investigative,Anti-KIT mAb NEG086,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1453,Lung small cell carcinoma,0.83,1,1,0,ADCC008126,https://adcdb.idrblab.net/data/adc/details/DRG0IFKGK,CVCL_1453 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0MOFZM,Anti-KIT NEG087-SMCC-DM1,Investigative,Anti-KIT mAb NEG087,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1453,Lung small cell carcinoma,1.5,1,1,0,ADCC008127,https://adcdb.idrblab.net/data/adc/details/DRG0MOFZM,CVCL_1453 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0PFZZF,Anti-KIT NEG085-SMCC-DM1,Investigative,Anti-KIT mAb NEG085,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1453,Lung small cell carcinoma,0.55,1,1,0,ADCC008125,https://adcdb.idrblab.net/data/adc/details/DRG0PFZZF,CVCL_1453 || Mast/stem cell growth factor receptor Kit (KIT)
DRG0WWBCV,Anti-KIT 20376-SMCC-DM1,Investigative,Anti-KIT mAb 20376,TAR0SDULL,Mast/stem cell growth factor receptor Kit (KIT),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,Succinimidyl-4-(N-maleimidomethyl)cyclohexane-1-carboxylate (SMCC),CVCL_1453,Lung small cell carcinoma,1.34,1,1,0,ADCC008128,https://adcdb.idrblab.net/data/adc/details/DRG0WWBCV,CVCL_1453 || Mast/stem cell growth factor receptor Kit (KIT)
